,housing_median_age,median_income,median_house_value,log_total_rooms,rooms_per_household,room_per_bedroom,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,age_mid_old,age_new,age_very_old
189,47.0,2.125,95500.0,7.224753405767971,4.528052805280528,3.473417721518987,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
190,52.0,3.375,116100.0,6.51471269087253,4.011904761904762,3.7444444444444445,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
191,43.0,2.2542,112200.0,7.394493107219038,4.554621848739496,4.324468085106383,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
192,51.0,2.1,75000.0,5.170483995038151,3.1818181818181817,4.069767441860465,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
193,39.0,1.6,112500.0,6.135564891081739,3.747967479674797,3.5736434108527133,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
194,52.0,3.625,125000.0,6.805722553416985,3.973568281938326,3.8059071729957807,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
195,20.0,1.6929,115000.0,7.772331575169614,3.510355029585799,3.0462130937098846,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
196,52.0,1.6471,95000.0,5.971261839790462,2.8333333333333335,3.0546875,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
197,52.0,2.59,96400.0,7.037027614686276,4.38996138996139,3.777408637873754,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
198,52.0,2.57,72000.0,6.646390514847729,4.202185792349726,3.733009708737864,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
199,52.0,2.6429,71300.0,6.159095388491933,3.746031746031746,3.232876712328767,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
200,52.0,3.0257,80800.0,6.760414691083428,4.046948356807512,4.0093023255813955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
201,50.0,1.4886,128800.0,7.560601162768557,4.0251572327044025,3.6226415094339623,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
202,43.0,1.9338,112500.0,7.259116128097101,3.2420091324200913,3.0084745762711864,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
203,52.0,1.4844,119400.0,6.894670039433482,3.8666666666666667,3.8217054263565893,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
204,44.0,1.6009,118100.0,7.75833346749091,3.1158455392809588,2.8363636363636364,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
205,48.0,2.0375,122500.0,7.436617265234227,4.944606413994169,4.282828282828283,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
206,49.0,2.293,106300.0,7.069874128458572,5.365296803652968,5.414746543778802,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
207,37.0,2.1494,132500.0,7.759614150696903,4.479923518164436,4.081881533101045,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
208,30.0,1.6198,122700.0,6.415096959171596,4.357142857142857,4.206896551724138,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
209,40.0,1.3281,113300.0,6.836259277277067,5.054347826086956,4.673366834170854,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
210,44.0,3.5156,109500.0,7.305188215393037,5.466911764705882,4.735668789808917,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
211,52.0,3.9048,164700.0,8.138856750696325,4.998540145985402,4.9623188405797105,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
212,52.0,3.0893,125000.0,6.637258031284457,3.9076923076923076,4.010526315789473,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
213,46.0,2.6042,124700.0,7.769378609513984,4.489563567362429,4.114782608695652,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
214,49.0,2.5,136700.0,7.510430556378006,4.306603773584905,4.057777777777778,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
215,38.0,2.7969,141700.0,8.022896869601457,4.626707132018209,4.2883263009845285,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
216,29.0,2.8321,150000.0,7.403061091090091,4.823529411764706,4.361702127659575,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
217,47.0,2.9583,138800.0,7.342131730584722,5.284246575342466,5.026058631921824,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
218,34.0,2.8365,139200.0,7.768533300926033,4.5813953488372094,4.244165170556553,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
219,35.0,2.875,143800.0,7.465082736399547,4.520725388601036,4.266503667481663,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
220,39.0,3.0682,156500.0,7.602900462204755,4.316810344827586,4.006,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
221,39.0,3.0757,151000.0,7.610357618312838,4.524663677130045,4.514541387024608,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
222,43.0,4.9559,273000.0,8.021584533455107,6.6923076923076925,6.102204408817635,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
223,52.0,4.7721,217100.0,7.344719054149673,5.772388059701493,5.279863481228669,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
224,52.0,3.4861,187100.0,8.166216268592143,4.984419263456091,4.949367088607595,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
225,41.0,5.1184,239600.0,7.635786861395585,6.088235294117647,5.8474576271186445,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
226,48.0,4.0977,229700.0,7.186901020411631,5.242063492063492,5.022813688212928,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
227,48.0,4.744,257300.0,7.43543801981455,7.117647058823529,6.54054054054054,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
228,46.0,4.2727,246900.0,7.569927655242652,5.837349397590361,5.683284457478006,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
229,50.0,2.9844,179900.0,6.876264611890766,5.260869565217392,4.964102564102564,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
230,40.0,4.1739,169600.0,6.966967138613983,4.51063829787234,4.140625,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
231,46.0,3.8487,203300.0,7.621684998724611,5.1152882205513786,5.0395061728395065,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
232,52.0,4.0114,263400.0,7.503289630675082,6.5451263537906135,6.6900369003690034,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
233,45.0,4.6563,231800.0,7.908019444632471,5.986784140969163,6.0266075388026605,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
234,28.0,2.9297,140500.0,8.05356916913454,4.699551569506727,4.131406044678055,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
235,35.0,2.3036,126000.0,7.497207223203318,4.62051282051282,3.925925925925926,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
236,49.0,2.6667,122000.0,6.78332520060396,4.2,4.523076923076923,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
237,44.0,2.619,134700.0,7.3914152346753585,3.30142566191446,3.586283185840708,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
238,45.0,2.4167,139400.0,7.65728279297819,4.462025316455696,3.9681050656660415,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
239,45.0,2.7788,115400.0,7.611842399580417,4.210416666666666,3.827651515151515,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
240,46.0,2.7352,137300.0,7.7142311448490855,3.9349736379613356,4.40748031496063,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
241,52.0,1.8472,137000.0,7.298445101508147,5.4907063197026025,4.923333333333333,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
242,52.0,2.6583,142600.0,6.963189985870238,4.310204081632653,4.714285714285714,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
243,49.0,3.0536,137500.0,6.80128303447162,3.6653061224489796,3.680327868852459,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
244,44.0,2.3906,111700.0,7.99598047476376,4.865573770491803,4.180281690140845,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
245,43.0,1.7188,126800.0,7.440146680662688,4.181818181818182,3.7,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
246,47.0,2.625,111300.0,6.782192056006791,3.6556016597510372,3.5524193548387095,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
247,40.0,2.8015,114800.0,6.20455776256869,3.6592592592592594,4.333333333333333,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
248,50.0,1.7276,102300.0,7.482681828154651,4.036363636363636,3.7547568710359407,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
249,44.0,2.0801,131900.0,7.425953657077541,3.38989898989899,3.264591439688716,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
250,51.0,2.489,119100.0,7.401231264413015,4.1653944020356235,3.535637149028078,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
251,52.0,1.7546,80600.0,7.259116128097101,4.733333333333333,4.522292993630574,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
252,52.0,4.0904,80600.0,6.3835066348840055,4.313868613138686,3.4161849710982657,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
253,52.0,2.6765,88800.0,6.61472560020376,5.0,4.869281045751634,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
254,49.0,2.4338,102400.0,7.728855823852543,4.703933747412008,4.562248995983936,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
255,46.0,2.3309,98700.0,7.118826249062078,3.4858757062146895,3.2906666666666666,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
256,43.0,2.2604,100000.0,6.925595197110468,3.6714801444043323,3.100609756097561,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
257,42.0,1.8039,92300.0,6.838405200847344,3.543726235741445,3.6692913385826773,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
258,39.0,2.2562,94800.0,7.897296472595885,5.007448789571694,4.5041876046901175,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
259,41.0,2.0562,102000.0,7.344719054149673,4.536656891495602,3.727710843373494,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
260,52.0,3.5398,158400.0,7.741099090035366,5.4373522458628845,5.191873589164786,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
261,39.0,3.1167,121600.0,7.469083884921234,4.659574468085107,4.390977443609023,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
262,50.0,2.5401,129100.0,7.532623618788788,4.939153439153439,4.632754342431761,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
